Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0.08131217956542969,0.993408,-0.001221,-0.017578,-1.877863,-0.984733,-0.946565
0.08224296569824219,1.000488,0.000244,-0.009766,-1.839695,-0.816794,-0.862595
0.0831766128540039,0.992676,-0.003418,-0.008545,-1.908397,-0.969466,-0.916031
0.08410239219665527,0.993896,-0.002441,-0.020508,-1.793893,-0.854962,-0.89313
0.08504438400268555,1.001465,-0.00415,-0.016602,-1.984733,-1.053435,-0.908397
0.08596062660217285,1.003662,0.007812,-0.020996,-1.78626,-0.832061,-0.977099
0.08687138557434082,0.997803,-0.001709,-0.020264,-1.938931,-0.946565,-1.114504
0.08791399002075195,0.999756,0.002441,-0.016846,-1.877863,-1.068702,-0.648855
0.08899545669555664,0.995117,0.000244,-0.023438,-1.648855,-0.961832,-1.045802
0.09009194374084473,0.994141,-0.001709,-0.017334,-1.832061,-1.129771,-0.885496
0.09108710289001465,0.993408,-0.00415,-0.026611,-1.824427,-1.129771,-0.961832
0.09206271171569824,0.990234,-0.004883,-0.020264,-1.778626,-1.061069,-0.954198
0.0930473804473877,0.99707,0.000977,-0.018066,-1.725191,-1.015267,-0.977099
0.09400486946105957,0.998779,0.001465,-0.013916,-1.854962,-1.122137,-0.832061
0.09492039680480957,0.991455,-0.000488,-0.023193,-1.801527,-1.10687,-0.969466
0.09584212303161621,1.000244,-0.002441,-0.006836,-1.885496,-0.938931,-0.916031
0.09674453735351562,0.997559,-0.001953,-0.020996,-1.847328,-1.091603,-0.70229
0.09767270088195801,0.998535,-0.00415,-0.017822,-1.793893,-0.961832,-1.068702
0.12136077880859375,0.998047,0.000244,-0.012451,-1.717557,-0.870229,-0.923664
0.12265419960021973,0.993896,-0.003906,-0.019287,-1.709924,-0.977099,-1.030534
0.1262359619140625,0.998779,0.000244,-0.018066,-1.977099,-0.89313,-0.89313
0.1464710235595703,0.993164,-0.006592,-0.019043,-1.78626,-0.938931,-0.931298
0.1482069492340088,0.996094,-0.00415,-0.020752,-1.862595,-0.969466,-0.931298
0.16156554222106934,0.999756,-0.005371,-0.018066,-1.717557,-0.923664,-0.969466
0.17096948623657227,0.998779,0.000244,-0.013916,-1.740458,-0.824427,-0.778626
0.1812131404876709,1.002197,0.001465,-0.01123,-1.885496,-0.877863,-0.832061
0.19135689735412598,0.995117,0.000244,-0.018311,-1.832061,-1.137405,-0.847328
0.20225834846496582,0.999268,-0.000488,-0.019531,-2.007634,-1.175573,-0.832061
0.21327996253967285,1.002686,-0.000977,-0.019043,-1.908397,-0.923664,-0.916031
0.2243049144744873,0.997559,-0.003662,-0.023926,-1.709924,-1.015267,-0.923664
0.2352442741394043,0.994629,-0.003174,-0.01123,-1.900763,-1.091603,-0.862595
0.25158238410949707,0.998779,0.002441,-0.015869,-1.89313,-1.076336,-0.908397
0.2573680877685547,0.999268,-0.000977,-0.011719,-1.908397,-1.007634,-0.992366
0.27134084701538086,0.995605,-0.005127,-0.02124,-1.816794,-1.007634,-0.916031
0.28162312507629395,0.995605,-0.005859,-0.022949,-1.694656,-1.053435,-0.832061
0.29114842414855957,0.998779,-0.002441,-0.014404,-1.923664,-1.160305,-0.916031
0.302105188369751,0.995361,0.001953,-0.014404,-1.862595,-1.183206,-0.916031
0.3122227191925049,0.997803,0.000732,-0.016113,-1.923664,-0.854962,-0.992366
0.3234076499938965,1.001709,-0.001221,-0.023682,-1.885496,-0.816794,-0.824427
0.33418917655944824,1.001953,0.001953,-0.019287,-1.832061,-0.984733,-1.053435
0.3443572521209717,0.998047,0.002197,-0.012939,-1.763359,-1.129771,-1.10687
0.3554561138153076,0.997803,-0.000488,-0.015137,-1.78626,-0.938931,-0.793893
0.37173986434936523,1.002441,0.001953,-0.014648,-1.725191,-0.885496,-0.778626
0.3773040771484375,1.005859,-0.003906,-0.019775,-1.816794,-0.984733,-0.946565
0.38838696479797363,0.999756,-0.000732,-0.022949,-1.725191,-1.045802,-0.862595
0.3992764949798584,0.99707,-0.006836,-0.025879,-1.816794,-0.931298,-1.038168
0.4102785587310791,0.989746,-0.005127,-0.016113,-1.946565,-1.045802,-0.877863
0.4212222099304199,0.99292,0.002686,-0.015869,-1.78626,-1.122137,-0.870229
0.43224644660949707,0.996094,-0.000488,-0.017578,-1.847328,-0.854962,-0.870229
0.44324684143066406,0.998291,0.002197,-0.019531,-1.954198,-1.015267,-0.78626
0.45430660247802734,0.993408,-0.003906,-0.020264,-1.641221,-1.022901,-0.679389
0.46518421173095703,0.989502,-0.004883,-0.023926,-2.045802,-0.969466,-0.900763
0.47618842124938965,0.99585,-0.001709,-0.020752,-1.70229,-1.061069,-0.885496
0.49127912521362305,0.992432,-0.003906,-0.022949,-1.641221,-1.076336,-0.648855
0.5012342929840088,0.997314,-0.002441,-0.015869,-1.854962,-0.931298,-0.679389
0.5111744403839111,0.998291,0.002197,-0.020752,-1.832061,-0.870229,-0.938931
0.5212359428405762,1.000977,0.001465,-0.018311,-1.877863,-1.0,-0.793893
0.5318994522094727,0.993408,-0.001709,-0.021729,-1.931298,-0.961832,-0.740458
0.5423908233642578,1.002197,-0.004639,-0.016113,-1.908397,-0.931298,-0.755725
0.5522396564483643,0.995117,-0.000488,-0.019531,-1.946565,-0.908397,-0.877863
0.5632631778717041,0.99585,0.001953,-0.034912,-1.824427,-0.732824,-1.091603
0.5743873119354248,0.998047,-0.001465,-0.022217,-1.763359,-0.885496,-0.969466
0.5852429866790771,0.996094,-0.000977,-0.025146,-1.694656,-1.198473,-0.816794
0.5952715873718262,1.0,0.0,-0.009033,-1.854962,-1.007634,-0.908397
0.6113791465759277,0.997803,0.001953,-0.020508,-1.839695,-0.946565,-1.0
0.6172530651092529,0.998535,0.001465,-0.017822,-1.778626,-0.854962,-0.824427
0.631289005279541,0.994629,0.001221,-0.0271,-1.900763,-1.083969,-1.030534
0.6417222023010254,1.000977,-0.000732,-0.015625,-1.816794,-1.053435,-0.908397
0.6513979434967041,0.998291,-0.003906,-0.018066,-1.770992,-0.923664,-0.89313
0.6613380908966064,0.990479,0.000977,-0.010742,-1.770992,-0.938931,-0.847328
0.6737573146820068,0.998535,-0.005127,-0.022949,-1.824427,-0.89313,-0.992366
0.6832118034362793,0.993408,-0.000732,-0.025146,-1.931298,-1.030534,-0.877863
0.6941802501678467,1.001709,0.000244,-0.025391,-1.832061,-1.175573,-0.938931
0.705211877822876,0.992188,-0.001953,-0.023438,-1.854962,-1.0,-0.832061
0.7161734104156494,1.001221,-0.003418,-0.020264,-1.900763,-0.89313,-0.923664
0.7324230670928955,0.995117,-0.003174,-0.01416,-1.877863,-0.847328,-0.709924
0.7381851673126221,1.001221,-0.001221,-0.023438,-1.954198,-0.923664,-0.824427
0.7521929740905762,0.99585,-0.002441,-0.014893,-1.854962,-0.954198,-1.083969
0.7616159915924072,0.998779,-0.004639,-0.019287,-1.832061,-1.099237,-0.908397
0.7711982727050781,0.994873,-0.000488,-0.01709,-1.778626,-0.961832,-0.969466
0.7817647457122803,1.003662,-0.001221,-0.017822,-1.725191,-1.114504,-0.877863
0.792426586151123,1.001709,-0.003906,-0.016602,-1.816794,-0.977099,-0.770992
0.8033931255340576,0.998535,-0.000732,-0.025635,-1.732824,-1.068702,-0.801527
0.8142690658569336,0.990967,0.0,-0.02002,-1.801527,-0.694656,-0.923664
0.8252613544464111,1.0,-0.000488,-0.008301,-1.755725,-0.870229,-0.78626
0.8362770080566406,0.994873,-0.000977,-0.010986,-1.687023,-0.923664,-0.847328
0.8471896648406982,0.999512,-0.001221,-0.020752,-1.816794,-1.0,-0.900763
0.8582558631896973,0.999268,-0.010498,-0.023926,-1.763359,-0.938931,-0.793893
0.870507001876831,0.996826,-0.001709,-0.0271,-1.832061,-0.946565,-0.748092
0.8815817832946777,0.998535,0.000977,-0.01709,-1.916031,-1.099237,-0.977099
0.8922691345214844,0.996582,-0.001221,-0.023926,-1.740458,-1.0,-0.977099
0.9021968841552734,0.995605,-0.003906,-0.022705,-1.862595,-1.076336,-0.961832
0.912339448928833,1.000732,-0.001709,-0.014648,-1.854962,-1.007634,-1.10687
0.9234280586242676,0.998291,-0.001953,-0.019043,-1.740458,-0.763359,-0.709924
0.9343070983886719,0.998779,0.001221,-0.012451,-1.832061,-1.10687,-0.870229
0.9452857971191406,0.997559,0.001709,-0.022949,-1.916031,-0.931298,-0.977099
0.9563882350921631,1.002197,-0.000488,-0.021973,-1.748092,-0.923664,-0.862595
0.9672873020172119,0.999268,-0.006348,-0.014893,-1.633588,-1.022901,-0.618321
0.9782629013061523,1.00293,0.002686,-0.02124,-1.862595,-0.954198,-0.755725
0.989250659942627,0.998779,-0.000488,-0.017334,-1.725191,-0.931298,-1.053435
1.0002572536468506,0.991455,-0.002197,-0.012451,-1.687023,-1.061069,-1.053435
1.011293649673462,0.997559,-0.001221,-0.015869,-1.923664,-0.755725,-0.847328
1.0237634181976318,1.001709,-0.002686,-0.016602,-1.80916,-0.862595,-0.984733
1.0471129417419434,1.000488,-0.000488,-0.014893,-1.916031,-1.015267,-0.938931
1.0493049621582031,0.998291,0.000488,-0.017822,-1.832061,-1.267176,-0.770992
1.0544779300689697,0.993652,-0.000488,-0.019287,-1.832061,-1.007634,-0.70229
1.0654268264770508,0.997314,0.00293,-0.018311,-1.778626,-1.198473,-0.824427
1.0762722492218018,1.003418,0.002686,-0.019043,-1.862595,-1.022901,-0.954198
1.092029094696045,1.004395,-0.000244,-0.026611,-1.70229,-0.954198,-0.679389
1.0982506275177002,1.000732,-0.002686,-0.020752,-1.755725,-0.900763,-0.847328
1.109377145767212,1.007812,0.004395,-0.013184,-1.854962,-0.916031,-1.007634
1.120251178741455,1.003418,0.001465,-0.018555,-1.725191,-0.969466,-1.0
1.131763219833374,0.996826,-0.003174,-0.019531,-1.740458,-1.068702,-0.847328
1.142266035079956,0.994385,-0.002197,-0.017578,-1.80916,-0.969466,-0.870229
1.1523540019989014,0.996338,0.001221,-0.021484,-1.801527,-1.10687,-1.022901
1.163287878036499,0.999023,-0.004639,-0.022461,-1.679389,-0.992366,-0.832061
1.1749660968780518,1.000488,0.000244,-0.014648,-1.679389,-1.015267,-0.816794
1.1854665279388428,0.993652,-0.004883,-0.013428,-1.862595,-1.175573,-1.083969
1.196497917175293,1.0,-0.005127,-0.021973,-1.923664,-1.061069,-0.854962
1.2074873447418213,0.997559,-0.002441,-0.018311,-1.709924,-1.068702,-0.725191
1.2186694145202637,0.999512,0.001709,-0.025635,-1.870229,-0.992366,-1.030534
1.2294070720672607,0.998779,-0.001953,-0.019287,-1.709924,-0.89313,-1.145038
1.2424428462982178,0.996094,0.000732,-0.018555,-1.908397,-0.923664,-1.007634
1.2587666511535645,0.998047,-0.000732,-0.016846,-1.763359,-0.938931,-0.908397
1.262251615524292,0.994385,-0.006104,-0.015625,-1.78626,-0.938931,-0.801527
1.2755844593048096,0.998291,-0.006592,-0.023926,-1.564885,-0.89313,-1.015267
1.2878291606903076,1.001221,0.000488,-0.014404,-1.824427,-1.038168,-1.183206
1.2944386005401611,0.998047,-0.00415,-0.022217,-1.908397,-0.824427,-0.778626
1.307119369506836,0.998535,0.000244,-0.007324,-1.862595,-0.969466,-0.770992
1.3194763660430908,0.999023,-0.008057,-0.017334,-1.923664,-0.977099,-0.954198
1.3275647163391113,0.99585,0.000488,-0.015869,-1.793893,-0.839695,-0.954198
1.3419406414031982,0.999268,0.006836,-0.026367,-1.908397,-0.763359,-0.770992
1.3521907329559326,0.998047,-0.002197,-0.01709,-1.877863,-0.877863,-0.648855
1.3621852397918701,0.998291,-0.000977,-0.020508,-1.816794,-0.961832,-0.824427
1.3740370273590088,0.996338,-0.006348,-0.013428,-1.984733,-0.977099,-0.885496
1.382211446762085,0.991943,0.001221,-0.020508,-1.816794,-0.877863,-0.954198
1.3932602405548096,1.000977,0.000244,-0.01709,-1.847328,-1.038168,-0.816794
1.404249906539917,0.99707,-0.006104,-0.022217,-1.938931,-1.053435,-1.061069
1.415165662765503,0.992676,-0.000977,-0.02124,-1.748092,-1.083969,-0.900763
1.4252586364746094,1.000977,-0.003174,-0.021484,-1.641221,-1.0,-0.641221
1.4411962032318115,0.996582,-0.002441,-0.01709,-1.78626,-1.091603,-0.748092
1.4505717754364014,0.993652,-0.002686,-0.022705,-1.862595,-1.145038,-1.015267
1.461153268814087,1.004639,-0.00415,-0.022705,-1.793893,-0.900763,-0.931298
1.4715020656585693,0.99585,0.000977,-0.018799,-1.778626,-0.900763,-0.755725
1.4805867671966553,0.99585,0.002441,-0.016846,-1.755725,-1.045802,-0.923664
1.4912750720977783,1.003662,0.001953,-0.005371,-1.862595,-1.038168,-0.816794
1.5022034645080566,0.998291,0.001465,-0.016846,-1.900763,-0.916031,-0.847328
1.5131888389587402,1.00293,0.000732,-0.014404,-1.717557,-1.137405,-0.961832
1.52419114112854,0.994141,0.003906,-0.016846,-1.877863,-1.038168,-0.870229
1.5343425273895264,0.991455,-0.001465,-0.015137,-1.923664,-0.984733,-0.847328
1.5452618598937988,0.994873,-0.003906,-0.018555,-1.755725,-0.908397,-0.854962
1.5616276264190674,1.00415,-0.006592,-0.012695,-1.931298,-0.969466,-0.870229
1.5673012733459473,0.987549,-0.002441,-0.018311,-2.015267,-0.992366,-0.778626
1.5808799266815186,1.0,0.003662,-0.017578,-1.816794,-1.015267,-0.885496
1.5911972522735596,0.991699,0.0,-0.009033,-1.862595,-0.770992,-0.89313
1.600745677947998,0.996826,-0.002441,-0.009521,-1.70229,-0.961832,-0.862595
1.611241102218628,0.992188,-0.000488,-0.016602,-1.977099,-0.885496,-0.946565
1.6222684383392334,0.991455,-0.002441,-0.020264,-1.824427,-0.801527,-1.198473
1.6332218647003174,0.991699,-0.001465,-0.016113,-1.717557,-0.992366,-0.977099
1.6441900730133057,0.997559,0.004883,-0.01709,-1.908397,-1.137405,-0.916031
1.6552233695983887,0.993896,0.001221,-0.021484,-1.778626,-0.763359,-0.854962
1.665295124053955,0.995605,0.002686,-0.03125,-1.755725,-0.908397,-0.992366
1.6810472011566162,1.003906,0.0,-0.018066,-1.877863,-0.969466,-0.801527
1.6918010711669922,0.996826,-0.004395,-0.019531,-1.832061,-0.916031,-0.961832
1.7013132572174072,0.994629,-0.006592,-0.032959,-1.755725,-1.030534,-0.801527
1.7114453315734863,0.997559,0.000977,-0.022949,-1.80916,-1.061069,-1.007634
1.721085786819458,1.001709,-0.002686,-0.016357,-1.770992,-1.007634,-0.748092
1.731537103652954,0.998291,0.002686,-0.030518,-1.717557,-1.061069,-0.763359
1.742281436920166,1.001221,-0.003174,-0.023438,-1.885496,-1.007634,-0.832061
1.7588777542114258,0.995361,-0.00415,-0.028809,-1.908397,-0.984733,-0.931298
1.763263463973999,0.994629,0.0,-0.019531,-1.740458,-1.083969,-0.938931
1.7743072509765625,0.996582,-0.001221,-0.025879,-1.847328,-0.778626,-1.007634
1.7913439273834229,0.994873,0.000977,-0.015869,-1.854962,-0.961832,-1.076336
1.7962315082550049,1.002441,-0.003662,-0.037354,-1.755725,-1.053435,-1.030534
1.8072197437286377,0.993164,0.000977,-0.024658,-1.580153,-1.091603,-1.022901
1.8219826221466064,1.0,-0.006348,-0.02002,-1.870229,-1.137405,-0.763359
1.8311395645141602,1.003906,-0.003174,-0.021973,-1.89313,-1.061069,-0.923664
1.8418338298797607,0.998291,-0.003662,-0.016357,-2.068702,-0.748092,-0.862595
1.8516845703125,1.001953,-0.001221,-0.012695,-1.625954,-1.061069,-1.022901
1.8617773056030273,0.995605,-0.00415,-0.024902,-1.984733,-0.977099,-0.877863
1.8724124431610107,0.99585,-0.001709,-0.011719,-1.763359,-0.954198,-0.824427
1.883312463760376,1.000977,-0.001221,-0.015381,-1.824427,-1.030534,-0.900763
1.9768147468566895,0.99585,-0.004883,-0.027344,-1.908397,-0.984733,-0.732824
1.978041410446167,1.001709,0.004639,-0.016113,-1.770992,-1.167939,-0.717557
1.9789023399353027,1.003418,-0.001953,-0.023682,-1.748092,-1.015267,-0.839695
1.9797563552856445,1.000244,-0.007568,-0.015381,-1.839695,-1.022901,-0.938931
1.9806346893310547,0.997559,0.000977,-0.019043,-1.709924,-1.030534,-0.923664
1.9815387725830078,1.003906,-0.002441,-0.017822,-1.847328,-0.916031,-1.099237
1.9824328422546387,0.995361,0.000977,-0.020996,-1.778626,-0.992366,-0.916031
1.9832861423492432,0.994629,-0.001465,-0.018066,-1.732824,-1.175573,-0.916031
1.9841437339782715,0.998779,-0.008545,-0.012207,-1.793893,-1.038168,-0.832061
1.9932494163513184,0.996338,-0.000244,-0.02002,-1.931298,-0.946565,-0.755725
2.0042247772216797,1.003418,-0.002686,-0.025879,-1.870229,-0.923664,-0.854962
2.0151875019073486,0.997314,-0.005859,-0.014648,-1.80916,-1.145038,-1.129771
2.026186227798462,1.001465,-0.002686,-0.0271,-1.694656,-1.030534,-0.870229
2.0372366905212402,0.995117,-0.002197,-0.011475,-1.870229,-1.022901,-0.847328
2.0472540855407715,0.998535,0.001953,-0.019531,-1.824427,-1.083969,-0.916031
2.0613231658935547,0.994629,0.001709,-0.018311,-1.748092,-1.145038,-1.053435
2.110591411590576,0.998779,-0.002686,-0.015625,-1.847328,-1.076336,-0.938931
2.1117613315582275,0.998779,-0.002197,-0.021484,-1.793893,-1.061069,-0.732824
2.112617015838623,1.001465,0.00415,-0.012451,-1.732824,-0.908397,-0.78626
2.1134819984436035,0.991699,-0.001465,-0.014648,-1.793893,-1.030534,-1.053435
2.1143250465393066,1.002197,0.0,-0.011963,-1.679389,-0.816794,-0.946565
2.1242167949676514,1.001221,-0.004395,-0.021973,-1.78626,-0.969466,-0.648855
2.1343178749084473,1.0,0.001221,-0.022217,-1.832061,-1.030534,-0.740458
2.145289182662964,0.995117,0.000244,-0.017822,-1.862595,-1.10687,-0.89313
2.1563026905059814,0.994141,-0.000244,-0.02124,-1.763359,-0.80916,-0.854962
2.1672234535217285,1.001709,0.001465,-0.022949,-1.656489,-1.10687,-0.969466
2.1782164573669434,0.996826,-0.002441,-0.022705,-1.641221,-1.091603,-0.900763
2.1914639472961426,0.993164,-0.003662,-0.020264,-1.80916,-1.091603,-0.877863
2.2017757892608643,0.992676,-0.003174,-0.012695,-1.78626,-1.083969,-0.984733
2.2113211154937744,0.998291,0.002441,-0.022949,-1.816794,-1.122137,-0.832061
2.222216844558716,0.99292,0.001709,-0.019775,-1.816794,-0.877863,-0.877863
2.232288360595703,1.000488,0.0,-0.018555,-1.725191,-0.954198,-1.015267
2.2433319091796875,0.998535,-0.005127,-0.020264,-1.70229,-1.10687,-0.946565
2.254319190979004,0.993652,-0.003174,-0.027588,-1.78626,-1.091603,-1.045802
2.2652461528778076,0.996094,0.002686,-0.010498,-1.824427,-1.022901,-0.931298
2.2762458324432373,0.99585,-0.004883,-0.015381,-1.740458,-1.007634,-1.007634
2.2915236949920654,0.994385,0.000732,-0.017822,-2.068702,-1.038168,-1.007634
2.301036834716797,0.994873,-0.000732,-0.020752,-1.755725,-1.053435,-0.854962
2.311377763748169,1.000488,0.002441,-0.014404,-1.824427,-0.847328,-0.908397
2.3210842609405518,0.99585,0.001465,-0.017578,-1.969466,-0.992366,-0.832061
2.3311972618103027,0.997314,-0.004639,-0.020996,-1.870229,-1.038168,-0.885496
2.3421802520751953,0.996338,-0.004395,-0.017822,-1.854962,-0.938931,-0.801527
2.353222370147705,0.999268,-0.009033,-0.023193,-1.885496,-1.068702,-0.946565
2.364199161529541,0.996338,-0.004395,-0.011719,-1.793893,-1.030534,-0.78626
2.374384880065918,0.998291,0.000977,-0.024414,-1.78626,-0.839695,-1.045802
2.38529372215271,1.001709,0.000732,-0.017822,-1.862595,-0.839695,-0.885496
2.396308660507202,0.998779,0.004639,-0.016113,-1.778626,-1.030534,-1.076336
2.4114935398101807,0.997803,0.001465,-0.017822,-1.748092,-0.763359,-0.89313
2.4220612049102783,0.998535,0.001953,-0.022217,-1.778626,-0.977099,-0.992366
2.431086301803589,0.996094,0.000244,-0.012451,-1.931298,-0.877863,-0.877863
2.441415309906006,0.996094,-0.005127,-0.018799,-1.931298,-1.061069,-0.847328
2.4515209197998047,0.999268,-0.001709,-0.018799,-1.732824,-0.854962,-0.977099
2.462212324142456,0.997559,-0.001709,-0.019775,-1.854962,-1.122137,-1.175573
2.4723401069641113,1.001709,0.001221,-0.026123,-1.885496,-1.152672,-0.854962
2.4832966327667236,0.998779,0.001953,-0.019043,-1.938931,-0.839695,-0.870229
2.4944796562194824,0.996094,0.005859,-0.014648,-1.862595,-0.763359,-1.053435
2.5052478313446045,1.000977,0.0,-0.014893,-1.633588,-0.885496,-0.70229
2.5162336826324463,0.992432,-0.002197,-0.024658,-1.740458,-0.885496,-0.801527
2.5263290405273438,1.004639,0.0,-0.01709,-1.801527,-0.954198,-0.78626
2.537261724472046,0.996826,0.0,-0.018555,-1.832061,-1.030534,-0.78626
2.54821515083313,0.99292,0.003418,-0.022461,-1.839695,-0.755725,-0.687023
2.5610568523406982,0.994629,0.002686,-0.023926,-1.770992,-1.053435,-1.030534
2.571974277496338,0.995361,-0.000488,-0.013428,-1.664122,-1.007634,-0.931298
2.580796718597412,0.996094,0.001953,-0.016602,-1.839695,-0.854962,-1.114504
2.591538667678833,1.000977,-0.000244,-0.015381,-1.946565,-0.816794,-0.908397
2.6023106575012207,0.999268,0.005615,-0.023682,-1.725191,-1.045802,-0.839695
2.613279104232788,0.996338,-0.002441,-0.017822,-1.877863,-1.045802,-0.954198
2.6242873668670654,0.996826,-0.002441,-0.024902,-1.793893,-1.015267,-0.992366
2.635261297225952,0.999756,0.0,-0.01416,-1.793893,-0.938931,-0.755725
2.646284341812134,0.999756,-0.00415,-0.025635,-1.671756,-0.847328,-0.89313
2.6614270210266113,0.992432,-0.001465,-0.020264,-1.618321,-1.015267,-0.89313
2.668172597885132,0.998047,-0.000977,-0.018066,-1.900763,-1.0,-1.007634
2.6783230304718018,0.995361,0.002686,-0.013672,-1.770992,-0.946565,-0.870229
2.6892919540405273,0.995605,-0.001709,-0.016357,-1.847328,-1.129771,-0.725191
2.701207160949707,0.993408,0.001953,-0.018799,-1.778626,-0.916031,-0.992366
2.7113029956817627,0.992676,-0.001709,-0.021729,-1.938931,-1.366412,-0.992366
2.72226881980896,0.994873,0.000732,-0.018799,-1.763359,-1.198473,-0.916031
2.7332603931427,1.000488,0.002197,-0.014404,-1.740458,-0.816794,-0.80916
2.744286060333252,0.991211,0.003662,-0.014648,-1.656489,-1.007634,-0.923664
2.755239486694336,0.999268,-0.005371,-0.021973,-1.870229,-0.984733,-1.122137
2.7662360668182373,0.996338,-0.004883,-0.02417,-1.816794,-0.80916,-1.099237
2.777207374572754,0.998047,-0.004395,-0.027832,-1.80916,-1.022901,-1.19084
2.788226366043091,0.999023,-0.003662,-0.019287,-1.778626,-1.038168,-1.198473
2.7992186546325684,0.989746,-0.005615,-0.017334,-1.832061,-0.977099,-1.137405
2.8092947006225586,0.996338,0.004639,-0.011719,-1.969466,-0.916031,-1.038168
2.822291374206543,1.018066,0.005371,-0.004883,-1.793893,-0.854962,-1.251908
2.8358218669891357,0.999512,-0.005859,-0.022461,-1.709924,-0.740458,-1.068702
2.8433616161346436,0.978516,0.001221,-0.021484,-1.793893,-0.78626,-0.938931
2.8532955646514893,0.980957,-0.002686,-0.012695,-1.740458,-1.160305,-1.167939
2.8643534183502197,0.992188,-0.003662,-0.022461,-1.900763,-0.877863,-0.900763
2.875227212905884,0.990479,0.007812,-0.028564,-1.664122,-0.900763,-1.122137
2.8862831592559814,0.993896,0.000244,-0.023682,-2.007634,-0.801527,-0.732824
2.90071439743042,1.00708,-0.003662,-0.020508,-1.877863,-0.824427,-0.885496
2.9108614921569824,1.001709,-0.001465,-0.013428,-2.0,-1.045802,-0.946565
2.921495199203491,0.998779,-0.004639,-0.01416,-1.931298,-0.946565,-0.900763
2.930922031402588,1.000488,-0.002197,-0.019775,-1.687023,-0.854962,-1.0
2.941239595413208,0.999268,-0.000977,-0.016113,-1.679389,-0.931298,-0.916031
2.9522011280059814,0.996826,-0.000977,-0.020508,-1.770992,-0.961832,-0.778626
2.962341547012329,0.994141,0.003662,-0.028564,-1.916031,-0.946565,-0.908397
2.9734158515930176,1.000732,-0.001221,-0.010254,-1.877863,-0.885496,-0.931298
2.984287977218628,0.998779,-0.002441,-0.016357,-1.725191,-1.099237,-0.931298
2.995244026184082,1.00415,0.002686,-0.024414,-1.816794,-0.946565,-0.801527
3.0063793659210205,0.993896,0.001709,-0.015625,-1.923664,-1.038168,-0.89313
3.017247200012207,0.992188,-0.000244,-0.019287,-1.78626,-0.717557,-1.015267
3.0282983779907227,0.993896,-0.003906,-0.026367,-1.89313,-0.984733,-0.832061
3.041181802749634,0.998047,-0.000977,-0.026855,-1.931298,-0.938931,-0.923664
3.052048921585083,1.000488,-0.000488,-0.011963,-1.778626,-1.10687,-0.755725
3.0612852573394775,0.999268,0.000732,-0.015625,-2.015267,-0.877863,-0.778626
