Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccMag,GyroMag
4.023731708526611,0.984619,0.016846,-0.140137,-1.80916,-1.160305,-0.793893,0.9946842421824124,2.2912079115772097
4.034667730331421,0.978027,0.017578,-0.141846,-1.80916,-1.076336,-0.801527,0.9884159481357027,2.252555131894667
4.0456812381744385,0.992188,0.018066,-0.151367,-1.793893,-1.053435,-0.89313,1.0038303523947658,2.2639475682033803
4.0566160678863525,0.984131,0.018066,-0.134033,-1.778626,-0.954198,-0.801527,0.993380617188598,2.171738889187418
4.071220636367798,0.988281,0.017334,-0.138184,-1.816794,-1.290076,-1.0,0.9980453999558336,2.4423424256668023
4.081666707992554,0.985107,0.01416,-0.147217,-1.78626,-1.061069,-1.015267,0.9961471538573002,2.3124357918977987
4.091022491455078,0.990479,0.014893,-0.139404,-1.900763,-1.030534,-0.839695,1.0003519011357953,2.3194801142389645
4.1015026569366455,0.993164,0.015381,-0.144531,-1.717557,-0.89313,-0.709924,1.0037432520410785,2.0619591002066455
4.111678123474121,0.985107,0.019287,-0.142822,-1.954198,-1.137405,-0.900763,0.9955932470150648,2.43391740603456
4.1227123737335205,0.988525,0.018555,-0.143066,-1.89313,-1.274809,-0.938931,0.9989964184150011,2.467928403771471
4.1327128410339355,0.989746,0.02002,-0.142578,-2.0,-1.030534,-0.89313,1.0001632021825237,2.420677905475241
4.143716812133789,0.985107,0.02124,-0.144531,-1.977099,-1.229008,-0.946565,0.9958795855975761,2.51303927925729
4.154715299606323,0.988281,0.018311,-0.139404,-1.763359,-1.183206,-0.847328,0.9982324894021432,2.2863455864984625
4.166051149368286,0.986572,0.014648,-0.146484,-1.839695,-1.244275,-0.847328,0.9974950813633118,2.377112262438188
4.177067041397095,0.98584,0.018799,-0.147949,-1.885496,-1.061069,-0.908397,0.9970570769028221,2.3465182075547593
4.187711954116821,0.982422,0.015869,-0.140869,-1.80916,-1.145038,-0.984733,0.9925970413042746,2.3566652304332494
4.198796033859253,0.987549,0.020264,-0.136475,-1.854962,-1.290076,-0.793893,0.9971404528560659,2.394879162435758
4.209752798080444,0.989014,0.011719,-0.143555,-1.89313,-1.022901,-0.931298,0.9994468796199225,2.344692648835877
4.22103476524353,0.985596,0.020996,-0.137207,-1.694656,-1.137405,-1.030534,0.9953220926318274,2.2863834799781513
4.231689691543579,0.981201,0.011963,-0.138916,-1.78626,-1.007634,-0.687023,0.9910581066849713,2.162880410028488
4.24269700050354,0.991943,0.017578,-0.143066,-1.793893,-1.068702,-1.030534,1.0023611034397735,2.3285567172411756
4.253663063049316,0.990723,0.016602,-0.143799,-1.816794,-0.916031,-1.007634,1.001242149299559,2.2705020390550192
4.264689207077026,0.990234,0.019531,-0.134277,-1.900763,-0.938931,-0.946565,0.9994874423653355,2.3217400164865576
4.281561851501465,0.990234,0.018555,-0.137939,-1.816794,-1.206107,-0.763359,0.9999674147200996,2.3104440042481014
4.286554574966431,0.987061,0.014648,-0.143555,-1.847328,-0.824427,-1.0,0.9975530159595529,2.2566126424162833
4.301442623138428,0.986816,0.012695,-0.144775,-1.816794,-1.061069,-0.755725,0.9974601653730338,2.2355599157307324
4.31158971786499,0.987305,0.015625,-0.13623,-1.679389,-1.160305,-0.900763,0.9967817798043863,2.23114972346434
4.320307493209839,0.983887,0.012451,-0.143066,-1.824427,-1.114504,-0.900763,0.9943120921149455,2.3199196163906195
4.331868410110474,0.983887,0.02124,-0.149414,-1.770992,-1.053435,-0.603053,0.9953940474832065,2.1470470148783423
4.341735363006592,0.986084,0.015869,-0.150146,-1.732824,-1.0,-0.977099,0.9975757121807848,2.226522281670902
4.351729869842529,0.986816,0.013916,-0.137207,-1.832061,-1.21374,-0.839695,0.9964061590340558,2.3525943101916234
4.362975120544434,0.982178,0.01709,-0.133545,-1.80916,-0.992366,-0.862595,0.9913626777365587,2.2364973323438146
4.373753547668457,0.99585,0.016602,-0.139893,-1.816794,-1.21374,-1.10687,1.005764833523722,2.4492991697495836
4.384624004364014,0.985107,0.020996,-0.143555,-1.801527,-1.068702,-0.832061,0.9957332330950895,2.2538742210367464
4.395665645599365,0.981445,0.017578,-0.142822,-1.824427,-1.0,-1.030534,0.9919382026079043,2.3217523992633238
4.411892890930176,0.986572,0.01416,-0.13623,-1.839695,-0.969466,-0.847328,0.9960338496677711,2.245508129080142
4.41766881942749,0.977539,0.018555,-0.137207,-1.801527,-1.137405,-0.954198,0.9872955714450461,2.3344557157843027
4.428700923919678,0.984863,0.01123,-0.137451,-1.854962,-1.19084,-0.801527,0.9944717286429012,2.3455126217466833
4.443110704421997,0.988525,0.015625,-0.135742,-1.832061,-1.076336,-0.961832,0.9979236978917777,2.332395225694179
4.450843334197998,0.986084,0.019043,-0.138672,-1.969466,-1.015267,-0.923664,0.9959689826942403,2.4005663063829332
4.4616289138793945,0.985596,0.019043,-0.137207,-1.641221,-1.29771,-0.748092,0.995282810016329,2.2220034328067544
4.472738981246948,0.986084,0.024414,-0.139893,-1.961832,-1.053435,-0.923664,0.9962568694372952,2.4107395712405353
4.483663558959961,0.987549,0.018799,-0.134521,-1.78626,-1.129771,-0.885496,0.9968461913670534,2.29155197760317
4.494725227355957,0.987061,0.016846,-0.135986,-1.832061,-1.290076,-1.030534,0.9965266667947226,2.466321941404447
4.50473165512085,0.986572,0.015625,-0.131104,-1.877863,-1.152672,-0.778626,0.995367625867448,2.336938303470804
4.515948295593262,0.98291,0.016357,-0.13916,-1.885496,-0.961832,-0.801527,0.9928469797249725,2.2633297360236755
4.526737213134766,0.988281,0.017822,-0.141357,-1.755725,-1.0,-0.854962,0.9984982524241091,2.193975910776825
4.541774272918701,0.986328,0.016602,-0.137695,-1.748092,-1.198473,-0.877863,0.9960313564406494,2.2940807786479533
4.551015138626099,0.988037,0.014648,-0.13623,-1.89313,-1.122137,-0.916031,0.9974920000546371,2.3837460931546377
4.5602264404296875,0.985596,0.017334,-0.130371,-1.78626,-1.244275,-0.908397,0.9943322082749809,2.3588408536469774
4.5712890625,0.984131,0.018066,-0.133057,-1.900763,-1.160305,-1.015267,0.9932494000833828,2.447442492987935
4.581746578216553,0.985352,0.021973,-0.142578,-1.793893,-1.167939,-0.916031,0.9958563464260294,2.3283570164669762
4.592953205108643,0.986816,0.016846,-0.140137,-1.648855,-1.145038,-0.89313,0.9968590594166259,2.197160902020833
4.604179620742798,0.990479,0.019531,-0.13916,-1.847328,-0.847328,-0.832061,1.000397728407057,2.1961126990409667
4.61478590965271,0.988037,0.015625,-0.134766,-1.89313,-1.366412,-0.877863,0.9973079407835876,2.4943268425394858
4.625669717788696,0.990479,0.022705,-0.137695,-1.847328,-1.0,-0.717557,1.0002620054220794,2.21979926746384
4.640486240386963,0.989746,0.021973,-0.140869,-1.763359,-0.992366,-1.0,0.9999620154815881,2.257039042825135
4.65054178237915,0.985596,0.01416,-0.142334,-1.824427,-1.038168,-0.938931,0.9959211557005906,2.299547367921348
4.660734176635742,0.987061,0.009277,-0.133545,-1.847328,-1.091603,-0.832061,0.9960972580400972,2.301422029292759
4.671871900558472,0.994385,0.015625,-0.140869,-1.854962,-1.0,-0.954198,1.0044350372278936,2.3133045291634216
4.681380987167358,0.981445,0.019775,-0.14624,-1.916031,-1.183206,-0.900763,0.9924774436983442,2.425391764966229
4.690691709518433,0.983887,0.018799,-0.131348,-1.763359,-1.229008,-0.854962,0.9927936987481336,2.3131916583778787
4.701649188995361,0.98291,0.018555,-0.14209,-1.671756,-1.076336,-0.78626,0.993300520600387,2.1381001136597884
4.712780952453613,0.979736,0.019775,-0.142334,-1.709924,-1.068702,-0.992366,0.9902184849198686,2.247388335053824
4.723724365234375,0.983154,0.017334,-0.128174,-1.801527,-1.236641,-0.824427,0.991625347370669,2.3354786175298203
4.734638452529907,0.980469,0.018066,-0.138184,-1.748092,-1.206107,-0.900763,0.9903235118752861,2.306922997865772
4.752106666564941,0.987061,0.009766,-0.143555,-1.725191,-1.022901,-0.839695,0.9974932734119062,2.174327053436764
4.756775856018066,0.985596,0.016602,-0.141602,-1.839695,-0.938931,-0.671756,0.9958545215160697,2.171940431807926
4.767616510391235,0.993896,0.011963,-0.14209,-1.763359,-1.061069,-0.908397,1.0040726767943644,2.249552732267239
4.7820868492126465,0.986328,0.013916,-0.141846,-1.679389,-1.122137,-0.969466,0.9965725595038226,2.240402460551675
4.792236804962158,0.990967,0.01709,-0.141113,-1.709924,-1.259542,-1.076336,1.0011096553115448,2.380921107562365
4.801695346832275,0.982666,0.020752,-0.137207,-1.618321,-1.0,-0.877863,0.9924156759689964,2.0951387318767223
4.811357021331787,0.987793,0.015137,-0.13501,-1.977099,-1.053435,-0.778626,0.9970916907275881,2.3716880492387693
4.822205066680908,0.988037,0.02124,-0.147217,-1.770992,-0.984733,-0.824427,0.9991702037480902,2.187645223449634
4.83286452293396,0.990479,0.018799,-0.143066,-1.70229,-1.389313,-0.946565,1.0009345294263756,2.392481380344265
4.84384298324585,0.985596,0.017578,-0.134277,-1.70229,-1.152672,-0.778626,0.9948561574564435,2.198340836076153
4.854746341705322,0.990479,0.014404,-0.137451,-1.793893,-1.320611,-0.854962,1.0000744482577284,2.386006188217876
4.870100259780884,0.983398,0.016846,-0.139893,-1.847328,-1.045802,-0.916031,0.9934412240132781,2.3120197567817193
4.876600980758667,0.99292,0.017578,-0.143311,-1.931298,-1.244275,-0.89313,1.0033629229770253,2.464916517314329
4.892339706420898,0.984863,0.015137,-0.133301,-1.625954,-1.183206,-0.938931,0.9939584569482772,2.2193004013231286
4.900261878967285,0.984131,0.020752,-0.140381,-1.938931,-1.244275,-0.89313,0.9943094567718844,2.470901636100879
4.910743236541748,0.985352,0.018799,-0.140137,-1.832061,-0.870229,-0.916031,0.9954447976025592,2.2255019238641425
4.920799493789673,0.986084,0.019287,-0.141357,-1.839695,-0.977099,-0.854962,0.9963510650739527,2.251701616615754
4.931873321533203,0.987305,0.020752,-0.143311,-1.78626,-1.251908,-0.870229,0.9978676521713689,2.348466934088066
4.942697525024414,0.985352,0.013916,-0.146484,-1.89313,-0.977099,-0.946565,0.9962779638313798,2.331233354241055
4.9529948234558105,0.993408,0.016357,-0.136963,-1.618321,-1.022901,-0.89313,1.0029386169063388,2.1125743801679504
4.963770627975464,0.986084,0.018311,-0.130127,-1.755725,-1.053435,-0.755725,0.9948014796460648,2.182525108784547
4.975735664367676,0.985107,0.011963,-0.145508,-1.770992,-1.10687,-0.938931,0.9958672064497354,2.2897959043820912
4.985841751098633,0.984619,0.016602,-0.142334,-1.801527,-1.015267,-0.908397,0.9949920447526202,2.258639352049592
4.996712684631348,0.986816,0.016357,-0.138672,-1.770992,-1.061069,-0.763359,0.9966460218598177,2.201135400130124
5.010435581207275,0.988525,0.015869,-0.151611,-1.679389,-1.038168,-0.763359,1.0002096760714725,2.116803527119605
5.020612716674805,0.98584,0.01416,-0.139404,-1.725191,-1.206107,-0.854962,0.9957482043247681,2.2719898994876715
5.031924724578857,0.985107,0.021973,-0.147949,-1.862595,-1.206107,-1.061069,0.9963972705597902,2.4596385206438365
5.0411834716796875,0.988037,0.020996,-0.140137,-1.870229,-1.152672,-0.763359,0.998146444242527,2.325752827560573
5.051649332046509,0.995361,0.015381,-0.143066,-1.694656,-1.022901,-0.870229,1.005707699005034,2.162286735513586
5.062658309936523,0.988037,0.020508,-0.151611,-1.908397,-1.038168,-0.938931,0.9998117756627994,2.36671995145053
5.07364296913147,0.986328,0.013428,-0.140869,-1.832061,-0.885496,-0.923664,0.9964272727745863,2.234660121502373
5.084652423858643,0.98877,0.013428,-0.145508,-1.755725,-1.198473,-1.045802,0.9995093807203612,2.3690946858574478
5.09579873085022,0.989502,0.017578,-0.141113,-1.625954,-1.068702,-0.801527,0.9996679813102949,2.104351659454522
5.1066343784332275,0.989502,0.016113,-0.14502,-1.877863,-1.114504,-0.870229,1.0002022981242344,2.3506992843037153
5.1202733516693115,0.988281,0.013916,-0.143799,-1.900763,-1.091603,-0.854962,0.9987848328934515,2.352755217446558
5.131772994995117,0.987061,0.023926,-0.138428,-1.656489,-1.10687,-0.801527,0.997007614003524,2.1474548972562846
5.140849828720093,0.987549,0.023193,-0.142334,-1.740458,-1.236641,-0.847328,0.998023000840161,2.297050228495015
5.150285482406616,0.979248,0.016357,-0.135742,-1.801527,-1.068702,-0.862595,0.9887467256668919,2.2653241778072295
5.161784648895264,0.982422,0.014893,-0.138916,-1.870229,-1.068702,-0.625954,0.9923066273027707,2.2431448654424884
5.17172908782959,0.98877,0.016602,-0.146729,-1.816794,-1.030534,-0.877863,0.9997355344014737,2.26569729009879
5.182663679122925,0.989258,0.013428,-0.14917,-1.725191,-1.160305,-1.129771,1.0005315540491464,2.3662151618031273
5.1937806606292725,0.993896,0.015625,-0.135742,-1.847328,-1.053435,-0.908397,1.0032443819952346,2.3124729508511015
5.204982757568359,0.98999,0.014648,-0.137207,-1.854962,-1.183206,-0.80916,0.999560165699394,2.344269687019819
5.215993165969849,0.985352,0.014893,-0.136963,-1.709924,-1.305344,-0.870229,0.9949367963453759,2.320573540431977
5.226664304733276,0.98999,0.015869,-0.143311,-1.816794,-1.114504,-0.870229,1.000434939404857,2.3022072271828615
5.2422521114349365,0.987061,0.020996,-0.142578,-1.938931,-1.091603,-0.938931,0.9975263083352739,2.4150863245712357
5.248568534851074,0.986328,0.015137,-0.14209,-1.854962,-1.244275,-0.832061,0.9966251153031415,2.3835750050690665
5.259671926498413,0.989502,0.018555,-0.140869,-1.862595,-1.167939,-0.877863,0.9996512247729205,2.3672737671243267
5.271692276000977,0.984375,0.015381,-0.137695,-1.587786,-1.160305,-0.916031,0.994077778049082,2.169443446550751
5.281604290008545,0.987061,0.020752,-0.138672,-1.709924,-0.954198,-0.89313,0.9969704041790809,2.1522116777584865
5.292943716049194,0.98877,0.011719,-0.146484,-1.832061,-1.068702,-0.824427,0.9996304367700095,2.2755771467594763
5.30365777015686,0.987793,0.014648,-0.135742,-1.740458,-1.221374,-0.877863,0.9971837670745548,2.3003460488389567
5.314741134643555,0.989502,0.016846,-0.135986,-1.770992,-1.137405,-0.877863,0.9989445369568822,2.280514469337566
5.325626373291016,0.980957,0.016113,-0.141357,-1.862595,-1.251908,-0.80916,0.9912204931633526,2.385639050671539
5.3419482707977295,0.984375,0.01709,-0.133789,-1.793893,-1.19084,-0.946565,0.9935721942798118,2.352049595623783
5.346668243408203,0.983154,0.016846,-0.146729,-1.877863,-1.167939,-1.274809,0.9941855837181507,2.5525651688000055
5.357960224151611,0.989502,0.024414,-0.136963,-1.824427,-0.908397,-0.847328,0.999234264208849,2.2071891009884044
5.370789051055908,0.988037,0.013184,-0.138184,-1.755725,-1.045802,-0.877863,0.9977403214669637,2.224166258533296
5.38138484954834,0.983154,0.021729,-0.147217,-1.671756,-1.244275,-0.938931,0.9943524436767881,2.285733978817745
5.391783714294434,0.981934,0.01416,-0.143311,-1.870229,-1.0,-0.923664,0.9924378714443539,2.31320377341405
5.40166711807251,0.989258,0.016846,-0.143066,-1.832061,-0.992366,-0.908397,0.9996914817262373,2.2729766596439127
5.412738800048828,0.987549,0.012695,-0.131592,-1.740458,-1.038168,-0.748092,0.9963586928862517,2.160238062448674
5.423766374588013,0.986328,0.018555,-0.144775,-1.862595,-1.053435,-0.984733,0.9970692113559619,2.3555645850918627
5.434739828109741,0.987793,0.015381,-0.140869,-1.908397,-0.961832,-0.969466,0.997905637408167,2.3466921892291284
5.445723056793213,0.981445,0.011719,-0.144043,-1.824427,-1.167939,-0.839695,0.9920282298579007,2.3232957364646887
5.456679582595825,0.987061,0.02002,-0.130859,-1.793893,-1.076336,-1.053435,0.9958987378252872,2.3422802094476225
5.467658281326294,0.984863,0.017334,-0.133545,-1.748092,-1.030534,-0.900763,0.9940270938711883,2.2201801611105796
5.478702545166016,0.986328,0.015381,-0.137451,-1.839695,-1.053435,-0.89313,0.9959780500322283,2.3004095698701135
5.489706754684448,0.994629,0.015381,-0.140625,-1.961832,-1.10687,-0.770992,1.0046386481850078,2.3808348655855998
5.500654220581055,0.980713,0.01709,-0.130615,-1.847328,-1.083969,-0.832061,0.9895202548174544,2.2978109235239526
5.517714500427246,0.98584,0.01416,-0.147949,-1.687023,-1.19084,-0.938931,0.9969803999081426,2.268421903193936
5.521821022033691,0.98584,0.02124,-0.134277,-1.877863,-1.129771,-0.801527,0.9951693101824434,2.3334946948598363
5.532853364944458,0.988037,0.020264,-0.13916,-1.664122,-1.114504,-0.908397,0.9979946135450833,2.1992285707740797
5.543797731399536,0.988037,0.013672,-0.141602,-1.648855,-0.954198,-0.969466,0.9982260081549669,2.1375408673017224
5.55487060546875,0.994629,0.019531,-0.127686,-1.732824,-1.167939,-0.977099,1.002981566230407,2.306833972894018
5.565992593765259,0.986328,0.018555,-0.140869,-1.801527,-0.938931,-1.038168,0.9965095517705788,2.2814214320712427
5.577786684036255,0.989258,0.016113,-0.137451,-1.778626,-1.374046,-0.923664,0.9988912837411287,2.429952271730455
5.589212417602539,0.986328,0.017822,-0.144531,-1.778626,-1.183206,-0.870229,0.9970204397247832,2.3066827694230088
5.6012184619903564,0.989502,0.023926,-0.148926,-1.763359,-1.221374,-0.969466,1.0009323728184636,2.353944293290094
5.613414764404297,0.988281,0.011719,-0.138916,-1.931298,-0.938931,-0.847328,0.9980652909394254,2.3085640833966465
5.621657609939575,0.993652,0.019531,-0.144043,-1.778626,-1.206107,-0.801527,1.0042281329030769,2.293610706953994
5.631697654724121,0.989746,0.018555,-0.136719,-1.80916,-1.167939,-0.740458,0.9993165251820867,2.277151611791582
5.6427741050720215,0.985107,0.015381,-0.137695,-1.717557,-1.068702,-1.091603,0.9948026385343979,2.298635056432839
5.662680625915527,0.982422,0.014893,-0.147949,-1.725191,-1.10687,-0.816794,0.993611440218962,2.206489887086954
5.664740800857544,0.987305,0.020752,-0.14209,-1.78626,-1.145038,-0.80916,0.9976930272528719,2.270809704630487
5.678997755050659,0.987305,0.018555,-0.136719,-1.832061,-0.885496,-0.908397,0.9968989597802779,2.2283930944395784
5.686568737030029,0.985596,0.018311,-0.138672,-1.793893,-1.007634,-0.832061,0.9954720947977397,2.2193926829486483
5.697755336761475,0.989014,0.018066,-0.144287,-1.885496,-1.305344,-0.732824,0.9996468431006021,2.407498523224469
5.707881927490234,0.989014,0.018311,-0.138916,-1.709924,-0.847328,-0.961832,0.9988902041631001,2.137036644885623
5.718774080276489,0.989014,0.014404,-0.14209,-1.725191,-1.122137,-0.992366,0.9992726032029497,2.284790080336922
5.7297399044036865,0.986816,0.01709,-0.136963,-1.977099,-1.015267,-1.099237,0.9964219735257749,2.479518001398457
5.744080305099487,0.98999,0.013428,-0.132324,-1.679389,-1.083969,-0.778626,0.9988844539084589,2.145132782407187
5.753529071807861,0.987549,0.015381,-0.144043,-1.732824,-1.145038,-0.847328,0.9981172217785844,2.2431575459614956
5.7657341957092285,0.993896,0.019775,-0.130371,-1.80916,-1.175573,-0.992366,1.002605060371231,2.3748309543807533
5.776338815689087,0.989746,0.016602,-0.143555,-1.770992,-0.984733,-0.908397,1.0002403755822897,2.220652348964601
5.785325765609741,0.985107,0.016602,-0.144775,-1.725191,-1.175573,-0.816794,0.9958269068859307,2.2417422472813415
5.795687913894653,0.986328,0.015625,-0.148438,-1.78626,-1.076336,-0.854962,0.9975574690477736,2.2539263506024323
5.810524225234985,0.983887,0.019775,-0.137939,-1.763359,-1.068702,-0.992366,0.9937061170763718,2.288307061047752
5.8219194412231445,0.984131,0.015137,-0.137207,-1.801527,-1.007634,-0.793893,0.9937649192736681,2.211581313253935
5.831880331039429,0.990234,0.019531,-0.144531,-1.770992,-1.183206,-0.694656,1.0009166022591491,2.240298208015174
5.841336250305176,0.975586,0.012451,-0.134033,-1.854962,-0.923664,-0.610687,0.9848288764480863,2.1603189158800142
5.851358413696289,0.988281,0.016846,-0.144043,-1.89313,-1.053435,-1.022901,0.9988651102756567,2.395828239237112
5.861712217330933,0.984375,0.012451,-0.142578,-1.664122,-1.114504,-0.870229,0.9947249137877265,2.1837398447024317
5.8726160526275635,0.988525,0.016113,-0.14209,-1.709924,-1.045802,-0.923664,0.9988147338190401,2.206965585113642
5.883684158325195,0.99292,0.013428,-0.138916,-1.763359,-0.900763,-0.870229,1.0026804539034357,2.162893307005919
5.894733428955078,0.991699,0.013916,-0.133789,-1.717557,-1.160305,-0.954198,1.0007797251033816,2.281842142760537
5.9058678150177,0.988281,0.015137,-0.141846,-1.832061,-1.114504,-0.938931,0.9985232853799655,2.340973749638812
5.916658878326416,0.983643,0.015381,-0.140625,-1.70229,-1.206107,-0.954198,0.9937633104693492,2.2941183846421267
5.927656888961792,0.98999,0.02002,-0.139893,-1.80916,-1.10687,-0.908397,1.0000255256487207,2.3072507909000706
5.938609838485718,0.983887,0.019287,-0.140869,-1.801527,-1.099237,-0.740458,0.9941074852846647,2.2365374049324553
5.949591875076294,0.990479,0.022949,-0.139404,-1.778626,-1.244275,-0.80916,1.0005042634881673,2.316564402105195
5.961827278137207,0.987549,0.014648,-0.144043,-1.847328,-0.961832,-0.854962,0.998106195328934,2.2513777020420185
5.970679998397827,0.980957,0.018799,-0.143555,-1.847328,-1.129771,-1.0,0.9915836204148392,2.385163149980521
5.981856822967529,0.992188,0.021973,-0.150146,-1.80916,-1.198473,-0.801527,1.003724893279528,2.3134050594433306
5.992731332778931,0.990967,0.022217,-0.139404,-1.641221,-0.870229,-0.824427,1.0009708614110602,2.0323840093867593
6.004263877868652,0.988525,0.014648,-0.143066,-1.732824,-1.114504,-0.755725,0.998931489084712,2.1945200971093883
