Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccMag,GyroMag
0.22435331344604492,0.99,0.02,-0.14,-0.02,-0.01,-0.01,1.0000499987500624,0.024494897427831782
0.22589111328125,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.23302721977233887,0.99,0.03,-0.14,-0.01,-0.01,-0.01,1.000299955013495,0.017320508075688773
0.23597192764282227,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.24188494682312012,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.24596524238586426,0.99,0.03,-0.14,-0.02,-0.01,-0.01,1.000299955013495,0.024494897427831782
0.25281310081481934,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.25592589378356934,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
0.26176977157592773,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.2660062313079834,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.27472567558288574,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.27619266510009766,0.99,0.02,-0.16,-0.02,-0.01,-0.01,1.0030453628824572,0.024494897427831782
0.28508448600769043,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.28643345832824707,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.2917287349700928,1.0,0.02,-0.15,-0.01,-0.01,-0.01,1.0113851887386922,0.017320508075688773
0.30105137825012207,0.99,0.03,-0.14,-0.01,-0.01,-0.01,1.000299955013495,0.017320508075688773
0.3025531768798828,1.0,0.02,-0.15,-0.01,-0.01,-0.01,1.0113851887386922,0.017320508075688773
0.3050563335418701,0.98,0.02,-0.16,-0.01,-0.01,-0.01,0.9931767214348108,0.017320508075688773
0.31204819679260254,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
0.3150765895843506,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.3211069107055664,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
0.32503366470336914,0.98,0.02,-0.15,-0.02,-0.01,-0.01,0.9916148445843275,0.024494897427831782
0.33075857162475586,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.34032630920410156,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
0.34165239334106445,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
0.34504175186157227,0.98,0.02,-0.14,-0.01,-0.01,-0.01,0.990151503558925,0.017320508075688773
0.350494384765625,0.99,0.02,-0.14,-0.02,-0.01,-0.01,1.0000499987500624,0.024494897427831782
0.3603360652923584,0.99,0.03,-0.14,-0.02,-0.01,-0.01,1.000299955013495,0.024494897427831782
0.36174750328063965,0.98,0.02,-0.14,-0.01,-0.01,-0.01,0.990151503558925,0.017320508075688773
0.36502528190612793,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.37042808532714844,0.99,0.02,-0.14,-0.02,-0.01,-0.01,1.0000499987500624,0.024494897427831782
0.3806612491607666,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.382143497467041,0.99,0.02,-0.14,-0.02,-0.01,-0.01,1.0000499987500624,0.024494897427831782
0.3850843906402588,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.3906440734863281,0.99,0.02,-0.14,-0.02,-0.01,-0.01,1.0000499987500624,0.024494897427831782
0.40087056159973145,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.4022865295410156,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.404996395111084,0.99,0.02,-0.14,-0.02,-0.01,-0.01,1.0000499987500624,0.024494897427831782
0.4109199047088623,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
0.41503167152404785,0.99,0.03,-0.14,-0.01,-0.01,-0.01,1.000299955013495,0.017320508075688773
0.42061328887939453,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.43015098571777344,0.98,0.02,-0.14,-0.01,-0.01,-0.01,0.990151503558925,0.017320508075688773
0.4320809841156006,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.43496131896972656,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.44086527824401855,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.4505319595336914,0.99,0.01,-0.15,-0.02,-0.01,-0.01,1.0013490899781154,0.024494897427831782
0.45207881927490234,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.4540250301361084,0.98,0.02,-0.15,-0.02,-0.01,-0.01,0.9916148445843275,0.024494897427831782
0.4604785442352295,0.99,0.03,-0.15,-0.02,-0.01,-0.01,1.00174847142384,0.024494897427831782
0.4640626907348633,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
0.4703989028930664,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
0.47403740882873535,0.98,0.02,-0.14,-0.02,-0.01,-0.01,0.990151503558925,0.024494897427831782
0.48140597343444824,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.4839761257171631,0.98,0.02,-0.14,-0.01,-0.01,-0.01,0.990151503558925,0.017320508075688773
0.49057841300964355,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.4939272403717041,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.5017304420471191,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.5039422512054443,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
0.5104610919952393,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.514040470123291,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.5208580493927002,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.5240046977996826,0.99,0.02,-0.16,-0.01,-0.01,-0.01,1.0030453628824572,0.017320508075688773
0.530479907989502,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.5339736938476562,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.5402438640594482,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
0.5439932346343994,0.98,0.03,-0.14,-0.01,-0.01,-0.01,0.9904039579888602,0.017320508075688773
0.5501480102539062,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
0.5539391040802002,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
0.5602195262908936,0.98,0.03,-0.15,-0.01,-0.01,-0.01,0.9918669265581951,0.017320508075688773
0.5640430450439453,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.5703444480895996,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.5740256309509277,0.99,0.02,-0.15,-0.01,-0.01,-0.0,1.0014988766843425,0.01414213562373095
0.5810964107513428,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.583996057510376,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
0.5906484127044678,0.99,0.01,-0.15,-0.01,-0.01,-0.01,1.0013490899781154,0.017320508075688773
0.5939054489135742,0.98,0.03,-0.15,-0.02,-0.01,-0.01,0.9918669265581951,0.024494897427831782
0.6005768775939941,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.6029913425445557,0.99,0.03,-0.15,-0.01,-0.01,-0.01,1.00174847142384,0.017320508075688773
0.6105554103851318,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.6130297183990479,0.98,0.03,-0.16,-0.01,-0.01,-0.01,0.9934284070832683,0.017320508075688773
0.6261277198791504,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.6274318695068359,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.6290593147277832,0.98,0.02,-0.16,-0.01,-0.01,-0.01,0.9931767214348108,0.017320508075688773
0.6330091953277588,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
0.6404595375061035,0.98,0.02,-0.14,-0.02,-0.01,-0.01,0.990151503558925,0.024494897427831782
0.6429431438446045,0.98,0.02,-0.15,-0.02,-0.01,-0.01,0.9916148445843275,0.024494897427831782
0.6525359153747559,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.6538317203521729,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.6602768898010254,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.6629886627197266,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.6702008247375488,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.672959566116333,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.6803088188171387,0.98,0.02,-0.16,-0.01,-0.01,-0.01,0.9931767214348108,0.017320508075688773
0.682945728302002,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.6902475357055664,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
0.692899227142334,0.98,0.03,-0.15,-0.02,-0.01,-0.01,0.9918669265581951,0.024494897427831782
0.7015750408172607,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.7029132843017578,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
0.7101798057556152,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.7122364044189453,0.98,0.02,-0.16,-0.01,-0.01,-0.01,0.9931767214348108,0.017320508075688773
0.72027587890625,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.7219643592834473,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
0.7308228015899658,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.7321441173553467,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.7408955097198486,0.98,0.03,-0.15,-0.01,-0.01,-0.01,0.9918669265581951,0.017320508075688773
0.742196798324585,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.7507550716400146,0.98,0.02,-0.15,-0.02,-0.01,-0.01,0.9916148445843275,0.024494897427831782
0.7521970272064209,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.7599904537200928,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.7620067596435547,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
0.7702016830444336,0.98,0.02,-0.14,-0.01,-0.01,-0.01,0.990151503558925,0.017320508075688773
0.7719275951385498,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.7802040576934814,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.7819020748138428,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.7900276184082031,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.7919354438781738,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
0.8006987571716309,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.8025341033935547,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.810006856918335,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.8119406700134277,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.8202223777770996,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
0.8219101428985596,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.830294132232666,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.8316128253936768,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.8402729034423828,0.98,0.02,-0.14,-0.02,-0.01,-0.01,0.990151503558925,0.024494897427831782
0.8417956829071045,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
0.8502845764160156,0.99,0.01,-0.15,-0.02,-0.01,-0.01,1.0013490899781154,0.024494897427831782
0.8516538143157959,0.99,0.03,-0.15,-0.01,-0.01,-0.01,1.00174847142384,0.017320508075688773
0.860816240310669,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.8620760440826416,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.8659985065460205,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
0.8721902370452881,0.99,0.03,-0.15,-0.01,-0.01,-0.01,1.00174847142384,0.017320508075688773
0.8759706020355225,0.99,0.02,-0.16,-0.01,-0.01,-0.01,1.0030453628824572,0.017320508075688773
0.8826518058776855,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.8859548568725586,1.0,0.02,-0.14,-0.02,-0.01,-0.01,1.0099504938362078,0.024494897427831782
0.8923342227935791,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.8959980010986328,0.98,0.02,-0.16,-0.01,-0.01,-0.01,0.9931767214348108,0.017320508075688773
0.9028511047363281,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
0.9059622287750244,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
0.9202027320861816,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
0.9215481281280518,0.99,0.02,-0.14,-0.02,-0.01,-0.01,1.0000499987500624,0.024494897427831782
0.9225935935974121,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.9259281158447266,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.9309954643249512,0.99,0.02,-0.14,-0.02,-0.01,-0.01,1.0000499987500624,0.024494897427831782
0.9431877136230469,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.9444746971130371,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
0.9460453987121582,0.98,0.03,-0.15,-0.01,-0.01,-0.01,0.9918669265581951,0.017320508075688773
0.9669051170349121,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.9682614803314209,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.9693686962127686,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.9704663753509521,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.9715220928192139,0.99,0.01,-0.15,-0.02,-0.01,-0.01,1.0013490899781154,0.024494897427831782
0.9787764549255371,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.9809482097625732,0.98,0.02,-0.15,-0.02,-0.01,-0.01,0.9916148445843275,0.024494897427831782
0.9873912334442139,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
0.9900028705596924,0.98,0.03,-0.15,-0.02,-0.01,-0.01,0.9918669265581951,0.024494897427831782
0.9970006942749023,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
0.9999802112579346,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
1.0071415901184082,0.99,0.02,-0.14,-0.02,-0.01,-0.01,1.0000499987500624,0.024494897427831782
1.0100228786468506,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
1.0189433097839355,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
1.0202686786651611,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
1.0277140140533447,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
1.0299670696258545,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
1.0370523929595947,0.98,0.02,-0.15,-0.02,-0.01,-0.01,0.9916148445843275,0.024494897427831782
1.0399768352508545,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
1.04770827293396,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
1.0500450134277344,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
1.0566444396972656,0.98,0.03,-0.14,-0.02,-0.01,-0.01,0.9904039579888602,0.024494897427831782
1.0600054264068604,0.98,0.02,-0.14,-0.01,-0.01,-0.01,0.990151503558925,0.017320508075688773
1.0670366287231445,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
1.0699381828308105,0.98,0.03,-0.15,-0.01,-0.01,-0.01,0.9918669265581951,0.017320508075688773
1.0758705139160156,1.0,0.02,-0.15,-0.01,-0.01,-0.01,1.0113851887386922,0.017320508075688773
1.079977035522461,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
1.0881643295288086,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
1.0901551246643066,0.99,0.02,-0.14,-0.02,-0.01,-0.01,1.0000499987500624,0.024494897427831782
1.0973122119903564,0.99,0.02,-0.14,-0.02,-0.01,-0.01,1.0000499987500624,0.024494897427831782
1.0999670028686523,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
1.1088662147521973,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
1.1101162433624268,0.98,0.02,-0.14,-0.01,-0.01,-0.01,0.990151503558925,0.017320508075688773
1.1176505088806152,0.99,0.03,-0.15,-0.01,-0.01,-0.01,1.00174847142384,0.017320508075688773
1.1199004650115967,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
1.126314640045166,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
1.1299400329589844,0.99,0.02,-0.14,-0.01,-0.01,-0.01,1.0000499987500624,0.017320508075688773
1.1365034580230713,0.98,0.02,-0.15,-0.02,-0.01,-0.01,0.9916148445843275,0.024494897427831782
1.1390180587768555,0.98,0.02,-0.15,-0.01,-0.01,-0.01,0.9916148445843275,0.017320508075688773
1.1461548805236816,0.99,0.03,-0.15,-0.02,-0.01,-0.01,1.00174847142384,0.024494897427831782
1.1490466594696045,0.99,0.02,-0.15,-0.01,-0.01,-0.01,1.0014988766843425,0.017320508075688773
1.156233787536621,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
1.1589927673339844,0.98,0.03,-0.15,-0.01,-0.01,-0.01,0.9918669265581951,0.017320508075688773
1.1669552326202393,0.99,0.02,-0.15,-0.02,-0.01,-0.01,1.0014988766843425,0.024494897427831782
